aX,aY,aZ,gX,gY,gZ
0.421,0.781,0.558,0.507,0.485,0.573
0.464,0.785,0.57,0.498,0.485,0.604
0.509,0.792,0.597,0.488,0.483,0.634
0.558,0.779,0.64,0.483,0.48,0.66
0.61,0.735,0.664,0.486,0.476,0.678
0.63,0.65,0.652,0.498,0.468,0.683
0.609,0.521,0.614,0.517,0.461,0.673
0.583,0.385,0.567,0.535,0.457,0.653
0.555,0.256,0.521,0.544,0.452,0.628
0.519,0.177,0.475,0.539,0.447,0.602
0.474,0.167,0.435,0.525,0.445,0.574
0.432,0.223,0.412,0.51,0.448,0.549
0.407,0.312,0.402,0.501,0.456,0.528
0.391,0.363,0.396,0.502,0.467,0.512
0.388,0.383,0.399,0.508,0.479,0.501
0.393,0.398,0.412,0.511,0.49,0.494
0.396,0.423,0.432,0.51,0.498,0.488
0.396,0.446,0.45,0.509,0.504,0.484
0.391,0.465,0.463,0.509,0.507,0.482
0.385,0.481,0.476,0.508,0.51,0.481
0.38,0.495,0.491,0.507,0.512,0.48
0.377,0.51,0.507,0.507,0.513,0.48
0.374,0.523,0.52,0.506,0.514,0.481
0.371,0.534,0.529,0.506,0.513,0.482
0.365,0.538,0.535,0.506,0.512,0.484
0.365,0.535,0.541,0.505,0.511,0.487
0.367,0.53,0.546,0.503,0.509,0.491
0.371,0.524,0.55,0.501,0.507,0.495
0.372,0.517,0.548,0.5,0.505,0.497
0.371,0.509,0.544,0.499,0.503,0.498

0.418,0.782,0.576,0.512,0.484,0.567
0.457,0.78,0.553,0.513,0.48,0.597
0.51,0.737,0.552,0.506,0.48,0.628
0.55,0.68,0.584,0.497,0.478,0.654
0.616,0.612,0.626,0.488,0.475,0.674
0.632,0.633,0.651,0.485,0.466,0.678
0.608,0.578,0.613,0.506,0.456,0.663
0.566,0.439,0.533,0.541,0.451,0.642
0.505,0.307,0.457,0.56,0.451,0.618
0.458,0.21,0.408,0.557,0.454,0.597
0.432,0.187,0.388,0.54,0.46,0.577
0.416,0.204,0.382,0.522,0.467,0.557
0.397,0.256,0.386,0.51,0.475,0.537
0.39,0.313,0.395,0.504,0.484,0.52
0.395,0.367,0.413,0.503,0.494,0.508
0.4,0.401,0.436,0.504,0.501,0.5
0.404,0.42,0.461,0.505,0.506,0.495
0.409,0.437,0.479,0.506,0.508,0.492
0.402,0.44,0.488,0.507,0.508,0.489
0.396,0.456,0.5,0.505,0.508,0.487
0.39,0.488,0.516,0.502,0.507,0.486
0.381,0.508,0.528,0.5,0.507,0.487
0.375,0.507,0.533,0.5,0.505,0.49
0.371,0.503,0.538,0.499,0.504,0.493
0.369,0.503,0.542,0.498,0.503,0.494
0.37,0.497,0.541,0.498,0.502,0.495
0.37,0.489,0.539,0.499,0.501,0.496
0.374,0.484,0.536,0.5,0.5,0.496
0.375,0.478,0.532,0.5,0.499,0.496
0.376,0.471,0.525,0.5,0.498,0.496

0.488,0.825,0.614,0.499,0.484,0.62
0.543,0.778,0.602,0.498,0.477,0.651
0.576,0.67,0.598,0.502,0.47,0.673
0.606,0.571,0.611,0.504,0.467,0.682
0.628,0.483,0.612,0.506,0.464,0.678
0.612,0.444,0.612,0.512,0.458,0.664
0.597,0.445,0.58,0.524,0.452,0.643
0.568,0.353,0.503,0.54,0.447,0.624
0.533,0.252,0.442,0.542,0.445,0.608
0.479,0.224,0.42,0.527,0.447,0.59
0.443,0.243,0.414,0.511,0.452,0.572
0.426,0.258,0.404,0.505,0.461,0.555
0.419,0.265,0.395,0.505,0.471,0.538
0.415,0.279,0.393,0.506,0.482,0.522
0.413,0.301,0.402,0.505,0.492,0.508
0.414,0.336,0.418,0.502,0.5,0.496
0.412,0.369,0.433,0.501,0.506,0.487
0.407,0.411,0.443,0.501,0.509,0.481
0.396,0.457,0.453,0.501,0.512,0.476
0.378,0.489,0.463,0.502,0.515,0.475
0.369,0.501,0.478,0.503,0.517,0.477
0.369,0.502,0.498,0.502,0.519,0.482
0.37,0.499,0.52,0.501,0.52,0.486
0.372,0.496,0.539,0.498,0.518,0.489
0.373,0.494,0.554,0.496,0.515,0.492
0.376,0.489,0.562,0.495,0.511,0.494
0.377,0.483,0.563,0.495,0.508,0.496
0.376,0.479,0.559,0.495,0.504,0.496
0.382,0.475,0.549,0.496,0.502,0.497
0.376,0.476,0.541,0.496,0.499,0.497

0.429,0.837,0.532,0.525,0.499,0.557
0.45,0.843,0.534,0.528,0.502,0.583
0.489,0.821,0.551,0.525,0.505,0.612
0.557,0.789,0.607,0.516,0.506,0.645
0.638,0.795,0.641,0.505,0.5,0.674
0.672,0.734,0.635,0.505,0.488,0.693
0.672,0.623,0.634,0.514,0.477,0.7
0.697,0.502,0.619,0.523,0.471,0.697
0.674,0.351,0.59,0.533,0.462,0.681
0.644,0.176,0.527,0.539,0.453,0.657
0.572,0.016,0.457,0.536,0.446,0.625
0.487,0.02,0.409,0.519,0.446,0.585
0.43,0.132,0.382,0.502,0.452,0.547
0.407,0.273,0.371,0.497,0.466,0.518
0.389,0.38,0.371,0.502,0.482,0.497
0.375,0.431,0.388,0.509,0.497,0.488
0.376,0.455,0.424,0.512,0.509,0.487
0.385,0.469,0.466,0.511,0.516,0.489
0.39,0.472,0.499,0.51,0.518,0.491
0.392,0.468,0.518,0.509,0.516,0.491
0.386,0.473,0.529,0.505,0.513,0.492
0.379,0.489,0.538,0.5,0.51,0.492
0.375,0.492,0.543,0.497,0.507,0.494
0.373,0.482,0.544,0.496,0.506,0.495
0.374,0.484,0.545,0.494,0.504,0.495
0.375,0.493,0.545,0.494,0.503,0.495
0.373,0.497,0.544,0.495,0.502,0.495
0.375,0.495,0.542,0.496,0.502,0.496
0.378,0.491,0.539,0.498,0.502,0.497
0.378,0.482,0.536,0.499,0.502,0.498

0.463,0.776,0.586,0.513,0.488,0.591
0.493,0.796,0.588,0.506,0.484,0.619
0.521,0.778,0.565,0.503,0.477,0.647
0.562,0.746,0.576,0.504,0.474,0.669
0.628,0.66,0.592,0.51,0.475,0.685
0.666,0.506,0.597,0.521,0.472,0.688
0.663,0.327,0.585,0.531,0.466,0.675
0.628,0.204,0.552,0.536,0.457,0.646
0.56,0.111,0.48,0.533,0.447,0.611
0.498,0.093,0.409,0.521,0.441,0.577
0.442,0.189,0.368,0.503,0.445,0.547
0.393,0.326,0.357,0.492,0.456,0.522
0.356,0.429,0.364,0.492,0.472,0.506
0.353,0.462,0.386,0.5,0.491,0.501
0.376,0.451,0.42,0.508,0.507,0.5
0.394,0.44,0.458,0.512,0.517,0.498
0.405,0.445,0.491,0.51,0.52,0.495
0.407,0.461,0.514,0.507,0.518,0.493
0.397,0.478,0.528,0.503,0.514,0.491
0.388,0.491,0.534,0.501,0.51,0.49
0.381,0.498,0.535,0.499,0.507,0.491
0.376,0.502,0.534,0.497,0.505,0.492
0.373,0.508,0.534,0.495,0.504,0.493
0.37,0.512,0.532,0.495,0.503,0.494
0.37,0.512,0.531,0.496,0.503,0.495
0.37,0.506,0.528,0.497,0.504,0.496
0.372,0.497,0.526,0.497,0.504,0.498
0.375,0.488,0.527,0.498,0.505,0.498
0.379,0.48,0.53,0.498,0.505,0.498
0.38,0.478,0.532,0.498,0.505,0.498

0.425,0.777,0.564,0.514,0.489,0.546
0.434,0.801,0.567,0.513,0.486,0.567
0.45,0.837,0.565,0.51,0.483,0.593
0.471,0.861,0.548,0.51,0.479,0.62
0.513,0.869,0.536,0.515,0.478,0.647
0.578,0.785,0.541,0.522,0.481,0.672
0.628,0.639,0.57,0.529,0.484,0.689
0.664,0.512,0.612,0.532,0.482,0.69
0.653,0.371,0.63,0.534,0.473,0.674
0.612,0.266,0.605,0.536,0.458,0.649
0.57,0.201,0.536,0.534,0.443,0.62
0.527,0.207,0.455,0.528,0.433,0.591
0.453,0.251,0.383,0.518,0.432,0.563
0.399,0.3,0.342,0.51,0.442,0.542
0.378,0.352,0.332,0.501,0.458,0.53
0.369,0.397,0.352,0.497,0.475,0.522
0.38,0.417,0.382,0.498,0.492,0.516
0.403,0.403,0.41,0.502,0.504,0.511
0.41,0.397,0.435,0.503,0.511,0.505
0.403,0.411,0.459,0.5,0.512,0.499
0.397,0.434,0.481,0.498,0.513,0.494
0.394,0.461,0.498,0.498,0.513,0.489
0.388,0.483,0.508,0.5,0.512,0.486
0.38,0.5,0.513,0.501,0.51,0.485
0.373,0.516,0.515,0.499,0.509,0.486
0.367,0.53,0.52,0.497,0.508,0.489
0.362,0.535,0.526,0.494,0.507,0.493
0.364,0.527,0.53,0.494,0.507,0.497
0.367,0.51,0.533,0.495,0.506,0.5
0.375,0.492,0.534,0.496,0.506,0.501

0.427,0.888,0.564,0.505,0.49,0.585
0.473,0.886,0.563,0.512,0.491,0.614
0.528,0.873,0.57,0.52,0.489,0.641
0.596,0.816,0.587,0.526,0.485,0.668
0.653,0.693,0.608,0.53,0.478,0.692
0.688,0.574,0.624,0.531,0.471,0.699
0.667,0.471,0.619,0.534,0.463,0.686
0.629,0.322,0.565,0.544,0.452,0.661
0.559,0.197,0.491,0.549,0.441,0.631
0.502,0.137,0.413,0.543,0.437,0.601
0.464,0.138,0.36,0.529,0.441,0.573
0.428,0.227,0.343,0.512,0.451,0.547
0.403,0.328,0.347,0.502,0.464,0.527
0.395,0.378,0.354,0.502,0.479,0.515
0.397,0.396,0.37,0.505,0.493,0.509
0.405,0.393,0.391,0.507,0.504,0.504
0.415,0.388,0.412,0.508,0.512,0.499
0.415,0.394,0.433,0.505,0.516,0.492
0.411,0.419,0.456,0.502,0.518,0.487
0.404,0.454,0.479,0.499,0.518,0.482
0.394,0.488,0.5,0.497,0.518,0.479
0.385,0.523,0.518,0.495,0.517,0.479
0.375,0.549,0.533,0.495,0.515,0.482
0.371,0.556,0.545,0.495,0.513,0.486
0.371,0.545,0.551,0.497,0.511,0.491
0.373,0.53,0.551,0.497,0.509,0.494
0.374,0.516,0.548,0.498,0.506,0.497
0.376,0.503,0.543,0.497,0.504,0.499
0.376,0.494,0.539,0.496,0.502,0.5
0.377,0.485,0.534,0.496,0.501,0.5

0.465,0.797,0.614,0.492,0.486,0.488
0.439,0.861,0.599,0.499,0.481,0.498
0.414,0.92,0.575,0.51,0.48,0.513
0.4,0.919,0.54,0.525,0.482,0.535
0.425,0.876,0.516,0.536,0.488,0.566
0.485,0.824,0.527,0.536,0.495,0.599
0.548,0.772,0.578,0.525,0.497,0.631
0.603,0.729,0.632,0.509,0.492,0.659
0.641,0.647,0.667,0.501,0.479,0.679
0.655,0.533,0.651,0.498,0.462,0.686
0.621,0.44,0.612,0.5,0.446,0.677
0.593,0.403,0.557,0.503,0.439,0.66
0.565,0.348,0.498,0.51,0.439,0.641
0.528,0.326,0.458,0.517,0.44,0.622
0.504,0.308,0.426,0.519,0.446,0.605
0.481,0.297,0.42,0.518,0.453,0.59
0.473,0.29,0.414,0.514,0.461,0.574
0.456,0.255,0.396,0.512,0.468,0.557
0.422,0.268,0.392,0.506,0.475,0.538
0.407,0.317,0.4,0.5,0.483,0.522
0.4,0.356,0.405,0.499,0.492,0.51
0.394,0.378,0.41,0.502,0.5,0.499
0.388,0.398,0.419,0.505,0.508,0.491
0.388,0.426,0.432,0.506,0.514,0.484
0.388,0.457,0.45,0.506,0.52,0.478
0.386,0.488,0.47,0.506,0.524,0.475
0.385,0.516,0.494,0.505,0.526,0.476
0.385,0.542,0.521,0.502,0.526,0.479
0.384,0.554,0.544,0.5,0.525,0.484
0.383,0.549,0.56,0.498,0.522,0.489

0.539,0.799,0.592,0.493,0.474,0.681
0.622,0.621,0.568,0.529,0.475,0.686
0.639,0.472,0.559,0.544,0.475,0.678
0.614,0.33,0.548,0.55,0.469,0.656
0.581,0.181,0.505,0.549,0.459,0.63
0.539,0.061,0.435,0.539,0.45,0.601
0.475,0.065,0.392,0.517,0.447,0.566
0.424,0.185,0.381,0.494,0.452,0.532
0.393,0.314,0.381,0.484,0.463,0.507
0.378,0.402,0.388,0.487,0.477,0.493
0.379,0.446,0.405,0.495,0.493,0.485
0.385,0.476,0.429,0.502,0.505,0.481
0.385,0.499,0.459,0.505,0.513,0.48
0.383,0.514,0.489,0.505,0.517,0.481
0.382,0.513,0.511,0.505,0.517,0.484
0.379,0.511,0.528,0.502,0.516,0.487
0.374,0.512,0.54,0.499,0.513,0.49
0.367,0.514,0.547,0.496,0.51,0.492
0.364,0.514,0.55,0.494,0.507,0.494
0.366,0.509,0.549,0.494,0.506,0.495
0.368,0.509,0.545,0.494,0.504,0.495
0.367,0.51,0.541,0.495,0.503,0.496
0.366,0.513,0.538,0.495,0.502,0.497
0.371,0.504,0.536,0.497,0.503,0.498
0.375,0.495,0.536,0.498,0.503,0.5
0.382,0.483,0.538,0.499,0.504,0.501
0.385,0.474,0.537,0.499,0.503,0.501
0.385,0.467,0.534,0.499,0.502,0.501
0.384,0.467,0.531,0.498,0.501,0.5
0.379,0.469,0.528,0.498,0.5,0.499

0.458,0.784,0.608,0.503,0.494,0.517
0.461,0.827,0.61,0.503,0.491,0.534
0.443,0.884,0.586,0.501,0.486,0.556
0.435,0.926,0.553,0.501,0.484,0.585
0.472,0.925,0.548,0.503,0.489,0.619
0.55,0.883,0.564,0.506,0.497,0.657
0.652,0.812,0.583,0.507,0.498,0.69
0.703,0.712,0.641,0.514,0.492,0.706
0.724,0.598,0.669,0.524,0.486,0.707
0.705,0.448,0.649,0.537,0.475,0.696
0.662,0.315,0.592,0.544,0.46,0.673
0.619,0.278,0.535,0.542,0.445,0.647
0.572,0.305,0.486,0.535,0.436,0.621
0.54,0.282,0.416,0.53,0.433,0.599
0.49,0.231,0.356,0.524,0.436,0.578
0.433,0.226,0.33,0.51,0.446,0.555
0.397,0.273,0.333,0.496,0.461,0.534
0.39,0.335,0.355,0.49,0.477,0.518
0.39,0.379,0.382,0.492,0.493,0.506
0.395,0.394,0.404,0.497,0.505,0.498
0.402,0.412,0.427,0.5,0.513,0.491
0.403,0.453,0.458,0.5,0.518,0.484
0.398,0.513,0.49,0.498,0.52,0.481
0.387,0.556,0.514,0.498,0.519,0.481
0.378,0.568,0.529,0.5,0.517,0.486
0.377,0.557,0.541,0.5,0.516,0.492
0.379,0.537,0.547,0.499,0.513,0.497
0.378,0.517,0.548,0.496,0.51,0.5
0.373,0.504,0.548,0.494,0.507,0.502
0.374,0.49,0.549,0.494,0.506,0.502

0.403,0.865,0.574,0.499,0.495,0.511
0.398,0.965,0.573,0.51,0.496,0.528
0.441,1,0.56,0.527,0.495,0.553
0.437,0.946,0.467,0.543,0.492,0.585
0.451,0.847,0.451,0.542,0.498,0.624
0.529,0.769,0.505,0.523,0.512,0.669
0.636,0.801,0.583,0.49,0.519,0.711
0.7,0.82,0.651,0.47,0.51,0.738
0.741,0.745,0.69,0.475,0.496,0.751
0.786,0.589,0.672,0.5,0.488,0.746
0.771,0.388,0.632,0.53,0.479,0.719
0.717,0.197,0.559,0.549,0.469,0.679
0.655,0.022,0.472,0.55,0.459,0.639
0.579,0,0.415,0.531,0.452,0.601
0.514,0.061,0.39,0.503,0.453,0.564
0.469,0.186,0.383,0.489,0.462,0.531
0.45,0.272,0.383,0.493,0.478,0.506
0.439,0.327,0.388,0.503,0.494,0.487
0.425,0.39,0.401,0.508,0.506,0.474
0.406,0.449,0.423,0.51,0.514,0.469
0.395,0.489,0.453,0.51,0.521,0.469
0.391,0.507,0.487,0.509,0.524,0.472
0.388,0.524,0.519,0.507,0.524,0.477
0.383,0.539,0.544,0.503,0.521,0.481
0.376,0.543,0.561,0.5,0.516,0.485
0.373,0.541,0.571,0.497,0.511,0.491
0.371,0.538,0.576,0.495,0.507,0.496
0.369,0.527,0.572,0.495,0.502,0.499
0.369,0.51,0.563,0.495,0.5,0.501
0.372,0.495,0.552,0.496,0.498,0.502

0.415,0.817,0.576,0.509,0.492,0.524
0.409,0.857,0.564,0.517,0.489,0.54
0.418,0.841,0.55,0.524,0.489,0.562
0.446,0.782,0.552,0.525,0.49,0.59
0.494,0.731,0.558,0.517,0.491,0.619
0.513,0.724,0.568,0.506,0.486,0.641
0.524,0.743,0.58,0.499,0.482,0.656
0.552,0.732,0.585,0.5,0.48,0.67
0.579,0.716,0.583,0.508,0.478,0.679
0.595,0.648,0.578,0.522,0.475,0.68
0.629,0.517,0.563,0.538,0.473,0.675
0.631,0.356,0.535,0.548,0.47,0.66
0.599,0.18,0.479,0.55,0.463,0.634
0.543,0.048,0.422,0.539,0.457,0.604
0.479,0.079,0.399,0.514,0.455,0.571
0.444,0.215,0.398,0.493,0.461,0.541
0.417,0.329,0.396,0.49,0.471,0.519
0.406,0.386,0.395,0.497,0.484,0.506
0.408,0.405,0.407,0.503,0.496,0.499
0.413,0.422,0.433,0.506,0.505,0.496
0.415,0.446,0.462,0.506,0.51,0.493
0.41,0.465,0.485,0.506,0.511,0.491
0.401,0.478,0.501,0.505,0.51,0.49
0.391,0.487,0.512,0.504,0.509,0.49
0.38,0.49,0.52,0.502,0.507,0.491
0.372,0.496,0.526,0.498,0.505,0.493
0.368,0.501,0.53,0.496,0.503,0.494
0.366,0.497,0.53,0.495,0.502,0.495
0.367,0.489,0.528,0.496,0.502,0.496
0.366,0.488,0.525,0.495,0.502,0.496

0.429,0.939,0.54,0.507,0.494,0.577
0.462,0.932,0.518,0.517,0.498,0.606
0.532,0.824,0.525,0.526,0.504,0.641
0.623,0.708,0.547,0.526,0.507,0.673
0.668,0.606,0.576,0.517,0.501,0.691
0.667,0.527,0.625,0.504,0.49,0.698
0.656,0.468,0.654,0.494,0.479,0.697
0.641,0.419,0.638,0.492,0.467,0.684
0.605,0.36,0.593,0.501,0.456,0.662
0.575,0.32,0.53,0.513,0.449,0.635
0.535,0.246,0.454,0.523,0.447,0.605
0.485,0.17,0.389,0.522,0.45,0.577
0.437,0.197,0.368,0.506,0.457,0.552
0.411,0.295,0.379,0.489,0.467,0.532
0.395,0.371,0.397,0.485,0.479,0.518
0.392,0.406,0.408,0.494,0.491,0.507
0.388,0.423,0.419,0.503,0.501,0.499
0.38,0.438,0.434,0.508,0.509,0.494
0.38,0.448,0.455,0.51,0.514,0.491
0.385,0.455,0.475,0.51,0.518,0.49
0.388,0.463,0.49,0.507,0.518,0.49
0.385,0.476,0.504,0.504,0.516,0.489
0.381,0.492,0.514,0.499,0.513,0.49
0.377,0.504,0.525,0.495,0.511,0.492
0.375,0.513,0.535,0.492,0.508,0.494
0.373,0.514,0.543,0.491,0.506,0.495
0.372,0.507,0.544,0.492,0.504,0.496
0.372,0.5,0.543,0.493,0.503,0.497
0.375,0.495,0.54,0.494,0.502,0.498
0.374,0.49,0.537,0.495,0.501,0.498

0.383,0.825,0.561,0.509,0.488,0.538
0.392,0.86,0.549,0.514,0.487,0.563
0.422,0.923,0.533,0.518,0.487,0.591
0.467,0.932,0.499,0.521,0.487,0.623
0.542,0.846,0.532,0.528,0.491,0.659
0.638,0.771,0.595,0.53,0.497,0.691
0.707,0.67,0.631,0.532,0.493,0.707
0.706,0.485,0.631,0.544,0.48,0.703
